624,Condition Red (1995),,Action|Drama|Thriller,
625,Asfour Stah (1990),,Drama,
626,Thin Line Between Love and Hate,,,
627,Last Supper,,,
628,Primal Fear (1996),,Crime|Drama|Thriller,
629,Rude (1995),,Drama,
630,Carried Away (1996),,Drama|Romance,
631,All Dogs Go to Heaven 2 (1996),,Animation|Children|Musical,
632,Land and Freedom (Tierra y libertad) (1995),,Drama|War,
633,Denise Calls Up (1995),,Comedy,
634,Theodore Rex (1995),,Comedy,
635,Family Thing,,,
636,Frisk (1995),,Drama,
637,Sgt. Bilko (1996),,Comedy,
638,Jack and Sarah (1995),,Romance,
639,Girl 6 (1996),,Comedy|Drama,
640,Diabolique (1996),,Drama|Thriller,
641,Little Indian,,,
642,Roula (1995),,Drama,
643,Peanuts - Die Bank zahlt alles (1996),,Comedy,
644,Happy Weekend (1996),,Comedy,
645,Nelly & Monsieur Arnaud (1995),,Drama,
647,Courage Under Fire (1996),,Drama|War,
648,Mission, Impossible (1996),Action|Adventure|Mystery|Thriller,Action|Adventure|Mystery|Thriller
649,Cold Fever (?Å k??ldum klaka) (1995),,Comedy|Drama,
650,Moll Flanders (1996),,Drama,
651,Superweib,,,
652,301,,,
653,Dragonheart (1996),,Action|Adventure|Fantasy,
654,Und keiner weint mir nach (1996),,Drama|Romance,
655,My Mother's Courage (Mutters Courage) (1995),,Comedy,
656,Eddie (1996),,Comedy,
657,Yankee Zulu (1994),,Comedy|Drama,
658,Billy's Holiday (1995),,Drama|Musical,
659,Purple Noon (Plein soleil) (1960),,Crime|Drama|Thriller,
660,August (1996),,Drama,
661,James and the Giant Peach (1996),,Animation|Children|Fantasy|Musical,
662,Fear (1996),,Thriller,
663,Kids in the Hall, Brain Candy (1996),Comedy,Comedy
664,Faithful (1996),,Comedy,
665,Underground (1995),,Comedy|Drama|War,
666,All Things Fair (Lust och f??gring stor) (1995),,Drama|Romance|War,
667,Bloodsport 2 (a.k.a. Bloodsport II, The Next Kumite) (1996),Action,Action
668,Pather Panchali (1955),,Drama,
670,World of Apu,,,
671,Mystery Science Theater 3000, The Movie (1996),Comedy|Sci-Fi,Comedy|Sci-Fi
672,Tarantella (1995),,Drama,
673,Space Jam (1996),,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,
674,Barbarella (1968),,Adventure|Sci-Fi,
675,Hostile Intentions (1994),,Action|Drama|Thriller,
676,They Bite (1996),,Drama,
678,Some Folks Call It a Sling Blade (1993),,Drama|Thriller,
679,Run of the Country,,,
680,Alphaville (Alphaville,,,
681,Clean Slate (Coup de Torchon) (1981),,Crime,
682,Tigrero, A Film That Was Never Made (1994),Documentary|Drama,Documentary|Drama
683,Eye of Vichy,,,
684,Windows (1980),,Drama,
685,It's My Party (1996),,Drama,
687,Country Life (1994),,Drama|Romance,
688,Operation Dumbo Drop (1995),,Action|Adventure|Comedy|War,
690,Promise,,,
691,Mrs. Winterbourne (1996),,Comedy|Romance,
692,Solo (1996),,Action|Sci-Fi|Thriller,
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),,Drama,
694,Substitute,,,
695,True Crime (1996),,Mystery|Thriller,
696,Butterfly Kiss (1995),,Drama|Thriller,
697,Feeling Minnesota (1996),,Drama|Romance,
698,Delta of Venus (1995),,Drama,
699,To Cross the Rubicon (1991),,Drama,
700,Angus (1995),,Comedy,
701,Daens (1992),,Drama,
702,Faces (1968),,Drama,
703,Boys (1996),,Drama,
704,Quest,,,
705,Cosi (1996),,Comedy,
706,Sunset Park (1996),,Drama,
707,Mulholland Falls (1996),,Crime|Drama|Thriller,
708,Truth About Cats & Dogs,,,
709,Oliver & Company (1988),,Adventure|Animation|Children|Comedy|Musical,
710,Celtic Pride (1996),,Comedy,
711,Flipper (1996),,Adventure|Children,
712,Captives (1994),,Crime|Drama|Romance|Thriller,
713,Of Love and Shadows (1994),,Drama,
714,Dead Man (1995),,Drama|Mystery|Western,
715,Horseman on the Roof,,,
716,Switchblade Sisters (1975),,Crime,
717,Mouth to Mouth (Boca a boca) (1995),,Comedy,
718,Visitors,,,
719,Multiplicity (1996),,Comedy,
720,Wallace & Gromit, The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Adventure|Animation|Comedy
721,Halfmoon (Paul Bowles - Halbmond) (1995),,Drama,
722,Haunted World of Edward D. Wood Jr.,,,
723,Two Friends (1986),,Drama,
724,Craft,,,
725,Great White Hype,,,
726,Last Dance (1996),,Drama,
727,War Stories (1995),,Documentary,
728,Cold Comfort Farm (1995),,Comedy,
729,Institute Benjamenta,,,
730,Low Life (1994),,Drama,
731,Heaven's Prisoners (1996),,Crime|Thriller,
732,Original Gangstas (1996),,Crime,
733,Rock,,,
734,Getting Away With Murder (1996),,Comedy,
735,Cemetery Man (Dellamorte Dellamore) (1994),,Comedy|Horror,
736,Twister (1996),,Action|Adventure|Romance|Thriller,
737,Barb Wire (1996),,Action|Sci-Fi,
738,Gar??u,,,
739,Honey Moon (Honigmond) (1996),,Comedy,
741,Ghost in the Shell (K??kaku kid??tai) (1995),,Animation|Sci-Fi,
742,Thinner (1996),,Horror|Thriller,
743,Spy Hard (1996),,Comedy,
744,Brothers in Trouble (1995),,Drama,
745,Wallace & Gromit, A Close Shave (1995),Animation|Children|Comedy,Animation|Children|Comedy
746,Force of Evil (1948),,Film-Noir,
747,Stupids,,,
748,Arrival,,,
749,Man from Down Under,,,
750,Dr. Strangelove or, How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Comedy|War
751,Careful (1992),,Comedy|Horror,
752,Vermont Is For Lovers (1992),,Comedy|Documentary|Romance,
753,Month by the Lake,,,
754,Gold Diggers, The Secret of Bear Mountain (1995),Adventure|Children,Adventure|Children
755,Kim (1950),,Children|Drama,
756,Carmen Miranda, Bananas Is My Business (1994),Documentary,Documentary
757,Ashes of Time (Dung che sai duk) (1994),,Drama,
758,Jar,,,
759,Maya Lin, A Strong Clear Vision (1994),Documentary,Documentary
760,Stalingrad (1993),,Drama|War,
761,Phantom,,,
762,Striptease (1996),,Comedy|Crime,
763,Last of the High Kings,,,
764,Heavy (1995),,Drama|Romance,
765,Jack (1996),,Comedy|Drama,
766,I Shot Andy Warhol (1996),,Drama,
767,Grass Harp,,,
768,Someone Else's America (1995),,Drama,
769,Marlene Dietrich, Shadow and Light (1996),Documentary,Documentary
770,Costa Brava (1946),,Drama,
771,Life Is Rosy (a.k.a. Life Is Beautiful) (La Vie est belle) (1987),,Comedy|Drama,
772,Quartier Mozart (1992),,Comedy,
773,Touki Bouki (1973),,Drama,
774,Wend Kuuni (a.k.a. God's Gift) (1982),,Drama,
775,Spirits of the Dead (Histoires extraordinaires) (1968),,Horror|Mystery,
776,Babyfever (1994),,Comedy|Drama,
777,Pharaoh's Army (1995),,War,
778,Trainspotting (1996),,Comedy|Crime|Drama,
779,'Til There Was You (1997),,Drama|Romance,
780,Independence Day (a.k.a. ID4) (1996),,Action|Adventure|Sci-Fi|War,
781,Stealing Beauty (1996),,Drama,
782,Fan,,,
783,Hunchback of Notre Dame,,,
784,Cable Guy,,,
785,Kingpin (1996),,Comedy,
786,Eraser (1996),,Action|Drama|Thriller,
787,Gate of Heavenly Peace,,,
788,Nutty Professor,,,
789,I,,,
790,Unforgettable Summer,,,
791,Last Klezmer, Leopold Kozlowski,,
792,Hungarian Fairy Tale,,,
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),,Drama,
794,Midnight Dancers (Sibak) (1994),,Comedy|Drama,
795,Somebody to Love (1994),,Drama,
796,Very Natural Thing,,,
797,Old Lady Who Walked in the Sea,,,
798,Daylight (1996),,Action|Adventure|Drama|Thriller,
799,Frighteners,,,
800,Lone Star (1996),,Drama,
801,Harriet the Spy (1996),,Children|Comedy,
802,Phenomenon (1996),,Drama|Romance,
803,Walking and Talking (1996),,Comedy|Drama|Romance,
804,She's the One (1996),,Comedy|Romance,
805,Time to Kill,,,
806,American Buffalo (1996),,Crime|Drama,
807,Rendezvous in Paris (Rendez-vous de Paris,,,
808,Alaska (1996),,Adventure|Children,
809,Fled (1996),,Action|Adventure,
810,Kazaam (1996),,Children|Comedy|Fantasy,
812,Magic Hunter (B?¨v??s vad?≠sz) (1994),,Drama,
813,Larger Than Life (1996),,Comedy,
814,Boy Called Hate,,,
815,Power 98 (1996),,Action|Mystery|Thriller,
816,Two Deaths (1995),,Drama,
818,Very Brady Sequel,,,
819,Stefano Quantestorie (1993),,Comedy|Drama,
820,Death in the Garden (La Mort en ce jardin) (1956),,Drama,
821,Crude Oasis,,,
822,Hedd Wyn (1992),,Drama,
823,Collectionneuse,,,
824,Kaspar Hauser (1993),,Drama,
825,Regular Guys (Echte Kerle) (1996),,Comedy|Romance,
826,Women Robbers (Diebinnen) (1995),,Drama,
827,Convent,,,
828,Adventures of Pinocchio,,,
829,Joe's Apartment (1996),,Comedy|Fantasy|Musical,
830,First Wives Club,,,
831,Stonewall (1995),,Drama,
832,Ransom (1996),,Action|Crime|Drama|Thriller,
833,High School High (1996),,Comedy,
834,Phat Beach (1996),,Comedy,
835,Foxfire (1996),,Drama,
836,Chain Reaction (1996),,Action|Adventure|Thriller,
837,Matilda (1996),,Children|Comedy|Fantasy,
838,Emma (1996),,Comedy|Drama|Romance,
839,Crow, City of Angels,,
840,House Arrest (1996),,Children|Comedy,
841,Eyes Without a Face (Les Yeux sans visage) (1959),,Horror,
842,Bordello of Blood (1996),,Comedy|Horror,
843,Lotto Land (1995),,Drama,
844,Story of Xinghua,,,
845,Day the Sun Turned Cold,,,
846,Flirt (1995),,Drama,
847,Big Squeeze,,,
848,Spitfire Grill,,,
849,Escape from L.A. (1996),,Action|Adventure|Sci-Fi|Thriller,
850,Cyclo (Xich lo) (1995),,Crime|Drama,
851,Basquiat (1996),,Drama,
852,Tin Cup (1996),,Comedy|Drama|Romance,
853,Dingo (1991),,Drama,
854,Ballad of Narayama (Narayama Bushiko) (1958),,Drama,
855,Every Other Weekend (Un week-end sur deux) (1990),,Drama,
856,Mille bolle blu (1993),,Comedy,
857,Crows and Sparrows (Wuya yu maque) (1949),,Drama,
858,Godfather,,,
859,Hippie Revolution,,,
860,Maybe,,,
861,Supercop (Police Story 3 - Supercop) (Jing cha gu shi III Chao ji jing cha) (1992),,Action|Comedy|Crime|Thriller  ,
862,Manny & Lo (1996),,Drama,
864,Wife,,,
865,Small Faces (1996),,Drama,
866,Bound (1996),,Crime|Drama|Romance|Thriller,
867,Carpool (1996),,Comedy|Crime,
868,Death in Brunswick (1991),,Comedy,
869,Kansas City (1996),,Crime,
870,Gone Fishin' (1997),,Comedy,
871,Lover's Knot (1996),,Comedy,
872,Vive L'Amour (Aiqing wansui) (1994),,Drama,
873,Shadow of Angels (Schatten der Engel) (1976),,Drama,
874,Killer, A Journal of Murder (1995),Crime|Drama,Crime|Drama
875,Nothing to Lose (1994),,Drama,
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),,Action|Comedy|Crime|Thriller,
877,Girls Town (1996),,Drama,
878,Bye-Bye (1995),,Drama,
879,Relic,,,
880,Island of Dr. Moreau,,,
881,First Kid (1996),,Children|Comedy,
882,Trigger Effect,,,
884,Sweet Nothing (1996),,Drama,
885,Bogus (1996),,Children|Drama|Fantasy,
886,Bulletproof (1996),,Action,
887,Talk of Angels (1998),,Drama,
888,Land Before Time III, The Time of the Great Giving (1995),Adventure|Animation|Children|Drama|Musical,Adventure|Animation|Children|Drama|Musical
889,1-900 (06) (1994),,Drama|Romance,
890,Baton Rouge (B?õton rouge) (1988),,Thriller,
891,Halloween, The Curse of Michael Myers (1995),Horror|Thriller,Horror|Thriller
892,Twelfth Night (1996),,Comedy|Drama|Romance,
893,Mother Night (1996),,Drama,
894,Liebelei (1933),,Romance,
895,Venice/Venice (1992),,Drama,
896,Wild Reeds (Les Roseaux sauvages) (1994),,Drama,
897,For Whom the Bell Tolls (1943),,Adventure|Drama|Romance|War,
898,Philadelphia Story,,,
899,Singin' in the Rain (1952),,Comedy|Musical|Romance,
900,American in Paris,,,
901,Funny Face (1957),,Comedy|Musical,
902,Breakfast at Tiffany's (1961),,Drama|Romance,
903,Vertigo (1958),,Drama|Mystery|Romance|Thriller,
904,Rear Window (1954),,Mystery|Thriller,
905,It Happened One Night (1934),,Comedy|Romance,
906,Gaslight (1944),,Drama|Thriller,
907,Gay Divorcee,,,
908,North by Northwest (1959),,Adventure|Mystery|Thriller,
909,Apartment,,,
910,Some Like It Hot (1959),,Comedy|Crime,
911,Charade (1963),,Comedy|Crime|Mystery|Romance|Thriller,
912,Casablanca (1942),,Drama|Romance,
913,Maltese Falcon,,,
914,My Fair Lady (1964),,Comedy|Drama|Musical|Romance,
915,Sabrina (1954),,Comedy|Romance,
916,Roman Holiday (1953),,Comedy|Romance,
917,Little Princess,,,
918,Meet Me in St. Louis (1944),,Musical,
919,Wizard of Oz,,,
920,Gone with the Wind (1939),,Drama|Romance|War,
921,My Favorite Year (1982),,Comedy,
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),,Drama|Film-Noir|Romance,
923,Citizen Kane (1941),,Drama|Mystery,
924,2001, A Space Odyssey (1968),Adventure|Sci-Fi,Adventure|Sci-Fi
925,Golden Earrings (1947),,Adventure|Romance,
926,All About Eve (1950),,Drama,
927,Women,,,
928,Rebecca (1940),,Drama|Mystery|Romance|Thriller,
929,Foreign Correspondent (1940),,Drama|Film-Noir|Mystery|Thriller,
930,Notorious (1946),,Film-Noir|Romance|Thriller,
931,Spellbound (1945),,Mystery|Romance|Thriller,
932,Affair to Remember,,,
933,To Catch a Thief (1955),,Crime|Mystery|Romance|Thriller,
934,Father of the Bride (1950),,Comedy,
935,Band Wagon,,,
936,Ninotchka (1939),,Comedy|Romance,
937,Love in the Afternoon (1957),,Comedy|Romance,
938,Gigi (1958),,Musical,
939,Reluctant Debutante,,,
940,Adventures of Robin Hood,,,
941,Mark of Zorro,,,
942,Laura (1944),,Crime|Film-Noir|Mystery,
943,Ghost and Mrs. Muir,,,
944,Lost Horizon (1937),,Drama,
945,Top Hat (1935),,Comedy|Musical|Romance,
946,To Be or Not to Be (1942),,Comedy|Drama|War,
947,My Man Godfrey (1936),,Comedy,
948,Giant (1956),,Drama,
949,East of Eden (1955),,Drama,
950,Thin Man,,,
951,His Girl Friday (1940),,Comedy|Romance,
952,Around the World in 80 Days (1956),,Adventure|Comedy,
953,It's a Wonderful Life (1946),,Drama|Fantasy|Romance,
954,Mr. Smith Goes to Washington (1939),,Drama,
955,Bringing Up Baby (1938),,Comedy,
956,Penny Serenade (1941),,Drama|Romance,
957,Scarlet Letter,,,
958,Lady of Burlesque (1943),,Comedy|Mystery,
959,Of Human Bondage (1934),,Drama,
960,Angel on My Shoulder (1946),,Crime|Drama,
961,Little Lord Fauntleroy (1936),,Drama,
962,They Made Me a Criminal (1939),,Crime|Drama,
963,Inspector General,,,
964,Angel and the Badman (1947),,Romance|Western,
965,39 Steps,,,
966,Walk in the Sun,,,
967,Outlaw,,,
968,Night of the Living Dead (1968),,Horror|Sci-Fi|Thriller,
969,African Queen,,,
970,Beat the Devil (1953),,Adventure|Comedy|Crime|Drama|Romance,
971,Cat on a Hot Tin Roof (1958),,Drama,
972,Last Time I Saw Paris,,,
973,Meet John Doe (1941),,Comedy|Drama,
974,Algiers (1938),,Drama|Romance,
975,Something to Sing About (1937),,Comedy|Musical,
976,Farewell to Arms,,,
977,Moonlight Murder (1936),,Mystery,
979,Nothing Personal (1995),,Drama|War,
980,Yes,,,
981,Dangerous Ground (1997),,Drama,
982,Picnic (1955),,Drama,
983,Madagascar Skin (1995),,Romance,
984,Pompatus of Love,,,
985,Small Wonders (1995),,Documentary,
986,Fly Away Home (1996),,Adventure|Children,
987,Bliss (1997),,Drama|Romance,
988,Grace of My Heart (1996),,Comedy|Drama,
989,Brother of Sleep (Schlafes Bruder) (1995),,Drama,
990,Maximum Risk (1996),,Action|Adventure|Thriller,
991,Michael Collins (1996),,Drama,
992,Rich Man's Wife,,,
993,Infinity (1996),,Drama,
994,Big Night (1996),,Comedy|Drama,
996,Last Man Standing (1996),,Action|Crime|Drama|Thriller,
997,Caught (1996),,Drama|Thriller,
998,Set It Off (1996),,Action|Crime,
999,2 Days in the Valley (1996),,Crime|Film-Noir,
1000,Curdled (1996),,Crime,
1001,Associate,,,
1002,Ed's Next Move (1996),,Comedy,
1003,Extreme Measures (1996),,Drama|Thriller,
1004,Glimmer Man,,,
1005,D3, The Mighty Ducks (1996),Children|Comedy,Children|Comedy
1006,Chamber,,,
1007,Apple Dumpling Gang,,,
1008,Davy Crockett,,,
1009,Escape to Witch Mountain (1975),,Adventure|Children|Fantasy,
1010,Love Bug,,,
1011,Herbie Rides Again (1974),,Adventure|Children|Comedy,
1012,Old Yeller (1957),,Children|Drama,
1013,Parent Trap,,,
1014,Pollyanna (1960),,Children|Comedy|Drama,
1015,Homeward Bound, The Incredible Journey (1993),Adventure|Children|Drama,Adventure|Children|Drama
1016,Shaggy Dog,,,
1017,Swiss Family Robinson (1960),,Adventure|Children,
1018,That Darn Cat! (1965),,Children|Comedy|Mystery,
1019,20,,,
1020,Cool Runnings (1993),,Comedy,
1021,Angels in the Outfield (1994),,Children|Comedy,
1022,Cinderella (1950),,Animation|Children|Fantasy|Musical|Romance,
1023,Winnie the Pooh and the Blustery Day (1968),,Animation|Children|Musical,
1024,Three Caballeros,,,
1025,Sword in the Stone,,,
1026,So Dear to My Heart (1949),,Children|Drama,
1027,Robin Hood, Prince of Thieves (1991),Adventure|Drama,Adventure|Drama
1028,Mary Poppins (1964),,Children|Comedy|Fantasy|Musical,
1029,Dumbo (1941),,Animation|Children|Drama|Musical,
1030,Pete's Dragon (1977),,Adventure|Animation|Children|Musical,
1031,Bedknobs and Broomsticks (1971),,Adventure|Children|Musical,
1032,Alice in Wonderland (1951),,Adventure|Animation|Children|Musical,
1033,Fox and the Hound,,,
1034,Freeway (1996),,Comedy|Crime|Drama|Thriller,
1035,Sound of Music,,,
1036,Die Hard (1988),,Action|Crime|Thriller,
1037,Lawnmower Man,,,
1038,Unhook the Stars (1996),,Drama,
1039,Synthetic Pleasures (1995),,Documentary,
1040,Secret Agent,,,
1041,Secrets & Lies (1996),,Drama,
1042,That Thing You Do! (1996),,Comedy|Drama,
1043,To Gillian on Her 37th Birthday (1996),,Drama|Romance,
1044,Surviving Picasso (1996),,Drama,
1045,Love Is All There Is (1996),,Comedy|Drama,
1046,Beautiful Thing (1996),,Drama|Romance,
1047,Long Kiss Goodnight,,,
1049,Ghost and the Darkness,,,
1050,Looking for Richard (1996),,Documentary|Drama,
1051,Trees Lounge (1996),,Drama,
1052,Proprietor,,,
1053,Normal Life (1996),,Crime|Drama|Romance,
1054,Get on the Bus (1996),,Drama,
1055,Shadow Conspiracy (1997),,Thriller,
1056,Jude (1996),,Drama,
1057,Everyone Says I Love You (1996),,Comedy|Musical|Romance,
1058,Bitter Sugar (Az?ßcar amarga) (1996),,Drama,
1059,William Shakespeare's Romeo + Juliet (1996),,Drama|Romance,
1060,Swingers (1996),,Comedy|Drama,
1061,Sleepers (1996),,Thriller,
1062,Sunchaser,,,
1063,Johns (1996),,Drama,
1064,Aladdin and the King of Thieves (1996),,Animation|Children|Comedy,
1065,Woman in Question,,,
1066,Shall We Dance (1937),,Comedy|Musical|Romance,
1067,Damsel in Distress,,,
1068,Crossfire (1947),,Crime|Film-Noir,
1069,Murder,,,
1070,Macao (1952),,Adventure,
1071,For the Moment (1994),,Romance|War,
1073,Willy Wonka & the Chocolate Factory (1971),,Children|Comedy|Fantasy|Musical,
1075,Sexual Life of the Belgians,,,
1076,Innocents,,,
1077,Sleeper (1973),,Comedy|Sci-Fi,
1078,Bananas (1971),,Comedy|War,
1079,Fish Called Wanda,,,
1080,Monty Python's Life of Brian (1979),,Adventure|Comedy,
1081,Victor/Victoria (1982),,Comedy|Musical|Romance,
1082,Candidate,,,
1083,Great Race,,,
1084,Bonnie and Clyde (1967),,Crime|Drama,
1085,Old Man and the Sea,,,
1086,Dial M for Murder (1954),,Mystery|Thriller,
1087,Madame Butterfly (1995),,Musical,
1088,Dirty Dancing (1987),,Drama|Musical|Romance,
1089,Reservoir Dogs (1992),,Crime|Drama|Thriller,
1090,Platoon (1986),,Drama|War,
1091,Weekend at Bernie's (1989),,Comedy,
1092,Basic Instinct (1992),,Mystery|Thriller,
1093,Doors,,,
1094,Crying Game,,,
1095,Glengarry Glen Ross (1992),,Drama,
1096,Sophie's Choice (1982),,Drama,
1097,E.T. the Extra-Terrestrial (1982),,Children|Drama|Sci-Fi,
1098,Search for One-eye Jimmy,,,
1099,Christmas Carol,,,
1100,Days of Thunder (1990),,Action|Drama|Romance,
1101,Top Gun (1986),,Action|Romance,
1102,American Strays (1996),,Action,
1103,Rebel Without a Cause (1955),,Drama,
1104,Streetcar Named Desire,,,
1105,Children of the Corn IV, The Gathering (1996),Horror,Horror
1106,Leopard Son,,,
1107,Loser (1991),,Comedy,
1109,Charm's Incidents (Charms Zwischenf??lle) (1996),,Drama,
1110,Bird of Prey (1996),,Action,
1111,Microcosmos (Microcosmos, Le peuple de l'herbe) (1996),Documentary,Documentary
1112,Palookaville (1996),,Action|Comedy|Drama,
1113,Associate,,,
1114,Funeral,,,
1115,Sleepover (1995),,Comedy|Drama,
